Tarih,Fiyat,Fiyat_Sayisal,Konum,Detaylar,URL
2025-12-14 19:34:28,39.000 TL,39.0,Başakşehir - Bahçeşehir 2. Kısım Mahallesi,,https://www.emlakjet.com/ilan/bahcekent-emlak-konut-654-ada-kiralik-31-daire-18585370
2025-12-14 19:34:38,25.000 TL,25.0,Çekmeköy - Ekşioğlu Mahallesi,,https://www.emlakjet.com/ilan/kod-2172-sile-otobanina-cephe-genis-ara-kat-11-kiralik-18585232
2025-12-14 19:34:39,45.000 TL,45.0,Bağcılar - 15 Temmuz Mahallesi,,https://www.emlakjet.com/ilan/sitede-esyali-kiralik-daire-yeni-bina-18585217
2025-12-14 19:34:39,"60.000 TL
65.000 TL",,Üsküdar - Mimar Sinan Mahallesi,,https://www.emlakjet.com/ilan/deluxe-26-dan-yeni-binada-ara-kat-esyali-21-85-m2-daire-18585177
2025-12-14 19:34:39,33.000 TL,33.0,Beylikdüzü - Kavaklı Mahallesi,,https://www.emlakjet.com/ilan/yesilyurt-cad-uzeri-31-110-m2-kiralik-merkezi-lokasyon-18585118
2025-12-14 19:34:39,75.000 TL,75.0,Sarıyer - Zekeriyaköy Mahallesi,,https://www.emlakjet.com/ilan/zekeriyakoy-kiralik-31-ferah-bahce-kullanimli-otoparkli-daire-18585094
2025-12-14 19:34:39,İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL,32.0,Şişli - Mecidiyeköy Mahallesi,,https://www.emlakjet.com/ilan/gunese-komsu-daire-otobuse-minibuse-yurume-mesafesi-11-daire-18585086
2025-12-14 19:34:39,25.000 TL,25.0,Arnavutköy - İslambey Mahallesi,,https://www.emlakjet.com/ilan/islambey-mah-31-full-esyali-kiralik-daire-18585059
2025-12-14 19:34:39,30.000 TL,30.0,Üsküdar - Mimar Sinan Mahallesi,,https://www.emlakjet.com/ilan/uskudar-merkezde-21-yuksek-giris-kiralik-18584913
2025-12-14 19:34:39,60.000 TL,60.0,Kadıköy - Zühtüpaşa Mahallesi,,https://www.emlakjet.com/ilan/fenerbahce-stadi-karsi-sokaginda-kiralik-daire-18584909
2025-12-14 19:34:39,60.000 TL,60.0,Büyükçekmece - Cumhuriyet Mahallesi,,https://www.emlakjet.com/ilan/beylikduzu-metrobus-son-durak-ta-52-masrafsiz-temiz-dubleks-18584855
2025-12-14 19:34:39,25.000 TL,25.0,Beylikdüzü - Kavaklı Mahallesi,,https://www.emlakjet.com/ilan/beylikduzu-18584783
2025-12-14 19:34:39,16.000 TL,16.0,Gaziosmanpaşa - Fevzi Çakmak Mahallesi,,https://www.emlakjet.com/ilan/kucukkoy-fevzi-cakmak-kiralik-21-balkonlu-daire-18584765
2025-12-14 19:34:39,25.500 TL,25.5,Sultanbeyli - Abdurrahmangazi Mahallesi,,https://www.emlakjet.com/ilan/sultanbeyli-abdurrahmangazi-kiralik-31-bos-daire-18584744
2025-12-14 19:34:40,50.000 TL,50.0,Üsküdar - Cumhuriyet Mahallesi,,https://www.emlakjet.com/ilan/uskudar-cumhuriyet-yeni-bina-arakat-kiralik-31-daire-18584742
2025-12-14 19:34:40,46.000 TL,46.0,Maltepe - Aydınevler Mahallesi,,https://www.emlakjet.com/ilan/kucukyali-m4-metrosuna-5-dakika-yurume-full-esyali-11-daire-18584704
2025-12-14 19:34:40,25.000 TL,25.0,Maltepe - Cevizli Mahallesi,,https://www.emlakjet.com/ilan/lamer-dragos-ta-kiralik-full-esyali-10-2-kat-18584627
2025-12-14 19:34:40,38.000 TL,38.0,Kadıköy - Hasanpaşa Mahallesi,,https://www.emlakjet.com/ilan/hasanpasada-mukemmel-konumda-tasinmaya-hazir-temiz-kiralik-daire-18584626
2025-12-14 19:34:40,40.000 TL,40.0,Maltepe - Altıntepe Mahallesi,,https://www.emlakjet.com/ilan/altintepe-de-genis-ferah-masrafsiz-21-kiralik-daire-18584624
2025-12-14 19:34:40,29.000 TL,29.0,Ataşehir - Esatpaşa Mahallesi,,https://www.emlakjet.com/ilan/atasehir-esatpasa-kiralik-21-daire-masrafsiz-18584615
2025-12-14 19:34:40,60.000 TL,60.0,Beşiktaş - Mecidiye Mahallesi,,https://www.emlakjet.com/ilan/ortakoy-de-otoparkli-31-net-145-m2-etrafi-acik-manzarali-daire-18584613
2025-12-14 19:34:40,14.000 TL,14.0,Sultangazi - 50. Yıl Mahallesi,,https://www.emlakjet.com/ilan/kiralik-daire-50-yil-mah-tramvayin-dibinde-bahce-kati-21-85m2-18584607
2025-12-14 19:34:40,36.000 TL,36.0,Tuzla - Yayla Mahallesi,,https://www.emlakjet.com/ilan/yaylada-merkezi-konumda-kiralik-21-daire-18584552
2025-12-14 19:34:40,20.000 TL,20.0,Esenyurt - Saadetdere Mahallesi,,https://www.emlakjet.com/ilan/sozbir-den-sadetdere-hah-de-kullanisli-kiralik-b-kati-daire-18584401
2025-12-14 19:34:41,17.500 TL,17.5,Esenyurt - Üçevler Mahallesi,,https://www.emlakjet.com/ilan/sozbir-den-uc-evler-mah-21-ara-kat-kiralik-daire-18584397
2025-12-14 19:34:41,19.000 TL,19.0,Küçükçekmece - İnönü Mahallesi,,https://www.emlakjet.com/ilan/uzemar-dan-kucukcekmece-inonu-kiralik-daire-18584365
2025-12-14 19:34:41,44.000 TL,44.0,Küçükçekmece - Halkalı Merkez Mahallesi,,https://www.emlakjet.com/ilan/izden-halkali-belediye-civari-asansor-kapali-otopark-butik-site-18584336
2025-12-14 19:34:41,37.500 TL,37.5,Pendik - Yenişehir Mahallesi,,https://www.emlakjet.com/ilan/kurtkoy-yenisehir-de-lens-istanbul-a-komsu-31-cevik-sitesinde-18584272
2025-12-14 19:34:51,65.000 TL,65.0,Kadıköy - Caferağa Mahallesi,,https://www.emlakjet.com/ilan/moda-burnu-yakin-deniz-manz-asansorlu-balkonlu-kiralik-daire-31-120m2-18584038
2025-12-14 19:34:51,55.000 TL,55.0,Tuzla - Evliya Çelebi Mahallesi,,https://www.emlakjet.com/ilan/evliya-celebi-mh-kiralik-52-225-m2-dubleks-3e-gayrimenkul-18583979
2025-12-14 19:34:51,75.000 TL,75.0,Esenyurt - Koza Mahallesi,,https://www.emlakjet.com/ilan/akbati-sheraton-residence-ta-21-esyali-kiralik-daire-for-rent-18583924
2025-12-14 19:34:51,21.000 TL,21.0,Arnavutköy - Adnan Menderes Mahallesi,,https://www.emlakjet.com/ilan/tasolukta-kiralik-aile-binasi-havalimanina-yakin-18583875
2025-12-14 19:34:51,İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL,32.0,Ataşehir - Atatürk Mahallesi,,https://www.emlakjet.com/ilan/andromeda-gold-da-11-kiralik-daire-18583767
2025-12-14 19:34:51,16.000 TL,16.0,Esenyurt - Akevler Mahallesi,,https://www.emlakjet.com/ilan/sahibinden-kiralik-daire-18583653
2025-12-14 19:34:51,35.000 TL,35.0,Bahçelievler - Siyavuşpaşa Mahallesi,,https://www.emlakjet.com/ilan/marcity-den-camlik-caddesi-uzeri-kiralik-31-daire-18583565
2025-12-14 19:34:51,30.000 TL,30.0,Sancaktepe - Meclis Mahallesi,,https://www.emlakjet.com/ilan/sancaktepenin-en-guzel-yerinde-ofisin-olsun-istermisin-18583558
2025-12-14 19:34:52,52.000 TL,52.0,Bakırköy - Sakızağacı Mahallesi,,https://www.emlakjet.com/ilan/azmir-den-bakirkoy-sahilde-kiralik-41-18583550
2025-12-14 19:34:52,20.500 TL,20.5,Sultangazi - Zübeyde Hanım Mahallesi,,https://www.emlakjet.com/ilan/grv-emlak-tan-pazar-pazari-ust-sokagnda-kiralik-21-80m2-y-giris-daire-18583496
2025-12-14 19:34:52,25.000 TL,25.0,Sultangazi - Sultançiftliği Mahallesi,,https://www.emlakjet.com/ilan/sultanciftligi-tramvaya-cephe-21-100-m2-6-kat-asansorlu-kiralik-temiz-daire-18583465
2025-12-14 19:34:52,40.000 TL,40.0,Fatih - Aksaray Mahallesi,,https://www.emlakjet.com/ilan/fatih-aksaray-mah-gur-sitesinde-31-otoparkli-bakimli-kiralik-daire-osmanli-emlak-18583457
2025-12-14 19:34:52,14.000 TL,14.0,Arnavutköy - Arnavutköy Merkez Mahallesi,,https://www.emlakjet.com/ilan/arnavutkoy-merkezde-21-arakat-18583293
2025-12-14 19:34:52,50.000 TL,50.0,Eyüpsultan - İslambey Mahallesi,,https://www.emlakjet.com/ilan/eyup-islambeyde-kiralik-manzarali-dublex-41-daire-18583226
2025-12-14 19:34:52,16.000 TL,16.0,Gaziosmanpaşa - Merkez Mahallesi,,https://www.emlakjet.com/ilan/kiralik-11-50m2-1-kat-daire-18583223
2025-12-14 19:34:52,30.000 TL,30.0,Eyüpsultan - İslambey Mahallesi,,https://www.emlakjet.com/ilan/eyup-islambey-caddesi-uzerinde-kiralik-21-1-kat-daire-18583222
2025-12-14 19:34:52,18.000 TL,18.0,Pendik - Orhangazi Mahallesi,,https://www.emlakjet.com/ilan/pendik-esenyali-orhangazi-mah-2-anacadde-arasi-kiralik-31-125m2-1-kat-daire-18583090
2025-12-14 19:34:52,28.000 TL,28.0,Ataşehir - Kayışdağı Mahallesi,,https://www.emlakjet.com/ilan/7tepe-unv-tam-karsisi-cok-genis-bahceli-fatura-dahil-10-18583076
2025-12-14 19:34:52,15.000 TL,15.0,Arnavutköy - Bolluca Mahallesi,,https://www.emlakjet.com/ilan/bolluca-merkezde-kiralik-genis-daire-15000-tl-18583063
2025-12-14 19:34:52,20.000 TL,20.0,Arnavutköy - Mavigöl Mahallesi,,https://www.emlakjet.com/ilan/mavigolde-asansorlu-genis-balkonu-ferah-daire-18583061
2025-12-14 19:34:52,30.000 TL,30.0,Çekmeköy - Çatalmeşe Mahallesi,,https://www.emlakjet.com/ilan/cekmekoy-alemdag-merkezde-cadde-uzeri-21-luks-kiralik-daire-18583006
2025-12-14 19:34:53,56.000 TL,56.0,Sancaktepe - Veysel Karani Mahallesi,,https://www.emlakjet.com/ilan/siltas-comfort-ta-kiralik-buyuk-tip-31-sifir-daire-18582987
2025-12-14 19:34:53,10.000 TL,10.0,Arnavutköy - Taşoluk Mahallesi,,https://www.emlakjet.com/ilan/tasolukta-metroya-4-5dk-yurume-mesafesinde-18582896
2025-12-14 19:34:53,25.000 TL,25.0,Bahçelievler - Çobançeşme Mahallesi,,https://www.emlakjet.com/ilan/aksa-emlaktan-kiralik-18582873
2025-12-14 19:34:53,20.000 TL,20.0,Bahçelievler - Soğanlı Mahallesi,,https://www.emlakjet.com/ilan/soganli-meydanda-21-masrafsiz-temiz-ferah-cati-kati-18582863
2025-12-14 19:34:53,42.000 TL,42.0,Başakşehir - Güvercintepe Mahallesi,,https://www.emlakjet.com/ilan/home-dan-basaksehir-de-52-230m-sifir-kiralik-dublex-kat-daire-18582808
2025-12-14 19:34:53,"20.000 TL
22.000 TL",,Arnavutköy - Anadolu Mahallesi,,https://www.emlakjet.com/ilan/metroya-15dk-yurume-mesafesinde-18582787
2025-12-14 19:34:53,24.000 TL,24.0,Tuzla - Şifa Mahallesi,,https://www.emlakjet.com/ilan/tuzla-sifa-mahallesinde-merkezi-konum-kiralik-21-daire-18582751
2025-12-14 19:35:03,23.000 TL,23.0,Arnavutköy - Arnavutköy Merkez Mahallesi,,https://www.emlakjet.com/ilan/hastanenin-arkasi-temiz-11-esyali-18582684
2025-12-14 19:35:04,40.000 TL,40.0,Beylikdüzü - Adnan Kahveci Mahallesi,,https://www.emlakjet.com/ilan/beyaz-palas-sitesi-nde-genis-kullanisli-21-kiralik-18582607
2025-12-14 19:35:04,75.000 TL,75.0,Başakşehir - Ziya Gökalp Mahallesi,,https://www.emlakjet.com/ilan/cigdem-emlak-tan-mavera-boutique-sitesinde-4-51-kiralik-daire-18582543
2025-12-14 19:35:04,15.500 TL,15.5,Arnavutköy - Nenehatun Mahallesi,,https://www.emlakjet.com/ilan/sifir-kiralik-daire-18582514
2025-12-14 19:35:04,35.000 TL,35.0,Şişli - 19 Mayıs Mahallesi,,https://www.emlakjet.com/ilan/19-mayis-caddesinde-21-kiralik-18582469
2025-12-14 19:35:04,İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL,32.0,Esenyurt - Yeşilkent Mahallesi,,https://www.emlakjet.com/ilan/esenyurt-yesilkent-mh-live-terrace-recidence-21-full-esyali-18582454
2025-12-14 19:35:04,19.000 TL,19.0,Arnavutköy - Mustafa Kemal Paşa Mahallesi,,https://www.emlakjet.com/ilan/avlunun-orda-merkezi-konum-21-18582441
2025-12-14 19:35:04,22.000 TL,22.0,Esenyurt - Yeşilkent Mahallesi,,https://www.emlakjet.com/ilan/esenyurt-yesilkent-mh-live-terrace-recidence-21-kapali-mutfak-18582437
2025-12-14 19:35:04,22.000 TL,22.0,Gaziosmanpaşa - Yeni Mahalle Mahallesi,,https://www.emlakjet.com/ilan/gaziosmanpasa-kucukkoy-besyol-de-kiralik-yuksek-giris-kat-21-85-18582388
2025-12-14 19:35:04,17.000 TL,17.0,Esenyurt - Çınar Mahallesi,,https://www.emlakjet.com/ilan/esenyurt-cinar-mahallesi-merkezi-konumda-kiralik-21-ara-kat-18582300
2025-12-14 19:35:04,20.000 TL,20.0,Esenyurt - Yeşilkent Mahallesi,,https://www.emlakjet.com/ilan/yesilkent-mahallesinde-kiralik-31-daire-18582230
2025-12-14 19:35:04,27.000 TL,27.0,Çekmeköy - Aydınlar Mahallesi,,https://www.emlakjet.com/ilan/cekmekoy-aydinlar-mah-11-sifir-daire-lokasyon-zengini-daire-18582114
2025-12-14 19:35:04,52.000 TL,52.0,Beykoz - Elmalı Mahallesi,,https://www.emlakjet.com/ilan/mustakil-412m2-arsa-alani-uzerinde-90m2-taban-oturumlu-essiz-yer-18582111
2025-12-14 19:35:04,25.000 TL,25.0,Üsküdar - Küplüce Mahallesi,,https://www.emlakjet.com/ilan/kisiklida-kisikli-park-sitesi-karsisi-buyuk-21-kiralik-18582109
2025-12-14 19:35:05,32.000 TL,32.0,Ümraniye - Namık Kemal Mahallesi,,https://www.emlakjet.com/ilan/namik-kemal-cengiz-topel-caddesi-kendi-bahcesi-olan-21-kiralik-18582107
2025-12-14 19:35:05,28.000 TL,28.0,Gaziosmanpaşa - Pazariçi Mahallesi,,https://www.emlakjet.com/ilan/seref-emlak-pazarici-kiralik-daire-28-000-tl-18582089
2025-12-14 19:35:05,70.000 TL,70.0,Sarıyer - Çamlıtepe Mahallesi,,https://www.emlakjet.com/ilan/tarabya-sitede-31-140-metrekare-bakimli-kiralik-daire-18582086
2025-12-14 19:35:05,57.500 TL,57.5,Pendik - Yenişehir Mahallesi,,https://www.emlakjet.com/ilan/pendik-yenisehir-alibey-konaklari-kurtkoy-kiralik-31-daire-18582058
2025-12-14 19:35:05,55.000 TL,55.0,Pendik - Yenişehir Mahallesi,,https://www.emlakjet.com/ilan/pendik-yenisehir-hane-konut-premium-evlerinde-kiralik-31-daire-18582056
2025-12-14 19:35:05,47.000 TL,47.0,Pendik - Yenişehir Mahallesi,,https://www.emlakjet.com/ilan/pendik-yenisehir-hane-konut-premium-evleri-nde-kiralik-21-daire-18582051
2025-12-14 19:35:05,40.000 TL,40.0,Pendik - Yenişehir Mahallesi,,https://www.emlakjet.com/ilan/pendik-yenisehir-konsept-istanbul-kurtkoy-kiralik-21-daire-18582041
2025-12-14 19:35:05,28.000 TL,28.0,Pendik - Yenişehir Mahallesi,,https://www.emlakjet.com/ilan/pendik-yenisehir-kardelen-sitesi-kurtkoy-kiralik-31-daire-18582028
2025-12-14 19:35:05,50.000 TL,50.0,Pendik - Yenişehir Mahallesi,,https://www.emlakjet.com/ilan/konsept-istanbul-sit-kiralik31-onuacikhavuzcepheli-esyali-hazir-18582012
2025-12-14 19:35:05,29.000 TL,29.0,Pendik - Çamlık Mahallesi,,https://www.emlakjet.com/ilan/pendik-camlik-helenium-garden-kurtkoy-esyali-kiralik-11-daire-18582011
2025-12-14 19:35:06,18.500 TL,18.5,Sultangazi - Cebeci Mahallesi,,https://www.emlakjet.com/ilan/kiralik-yuksek-giris-daire-sultangazi-cebeci-mah-kartal-emlaktan-21-18581961
2025-12-14 19:35:06,32.000 TL,32.0,Tuzla - İstasyon Mahallesi,,https://www.emlakjet.com/ilan/tuzla-istasyon-mahallesinde-marinaya-yakin-21-kiralik-daire-18581951
2025-12-14 19:35:06,100.000 TL,100.0,Beykoz - Paşabahçe Mahallesi,,https://www.emlakjet.com/ilan/beykoz-pasa-garden-deniz-manzarali-ferah-42-dubleks-daire-18581932
2025-12-14 19:35:15,5.000 TL,5.0,Avcılar - Üniversite Mahallesi,,https://www.emlakjet.com/ilan/avcilar-universite-mahallesi-sadece-bayanlara-kiralik-esyali-daire-18581878
2025-12-14 19:35:15,25.000 TL,25.0,Üsküdar - Selami Ali Mahallesi,,https://www.emlakjet.com/ilan/uskudar-cevik-kuvvetin-yaninda-deniz-manzarali-esyali-daire-18581784
2025-12-14 19:35:15,25.000 TL,25.0,Esenyurt - Saadetdere Mahallesi,,https://www.emlakjet.com/ilan/guven-emlak-tan-esyali-21-kiralik-daire-18581713
2025-12-14 19:35:16,40.000 TL,40.0,Eyüpsultan - Düğmeciler Mahallesi,,https://www.emlakjet.com/ilan/eyupsultan-bulvarinda-kiralik-31-daire-18581705
2025-12-14 19:35:16,22.000 TL,22.0,Beylikdüzü - Adnan Kahveci Mahallesi,,https://www.emlakjet.com/ilan/beykent-merkezde-site-icerisinde-11-esyasiz-kiralik-18581550
2025-12-14 19:35:16,İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL,32.0,Avcılar - Merkez Mahallesi,,https://www.emlakjet.com/ilan/lidya-emlak-tan-31-125m2-ara-kat-yeni-bina-kiralik-daire-18581501
2025-12-14 19:35:16,85.000 TL,85.0,Sarıyer - Sarıyer Merkez Mahallesi,,https://www.emlakjet.com/ilan/sariyer-merkezde-41-esyali-kiralik-daire-18581337
2025-12-14 19:35:16,22.000 TL,22.0,Sultangazi - Cebeci Mahallesi,,https://www.emlakjet.com/ilan/kiralik-daire-sultangazi-cebeci-mah-kartal-emlaktan-21-18581296
2025-12-14 19:35:16,25.000 TL,25.0,Ümraniye - Huzur Mahallesi,,https://www.emlakjet.com/ilan/huzur-mahallesinde-metroya-yurume-mesafesinde-31-giris-kat-18581196
2025-12-14 19:35:16,45.000 TL,45.0,Bahçelievler - Cumhuriyet Mahallesi,,https://www.emlakjet.com/ilan/cumhuriyette-kiralik-31-genis-mutfak-masrafsiz-daire-18581168
2025-12-14 19:35:16,31.000 TL,31.0,Üsküdar - Küplüce Mahallesi,,https://www.emlakjet.com/ilan/kupluce-meydanda-kiralik-21-daire-18581099
2025-12-14 19:35:17,85.000 TL,85.0,Üsküdar - Burhaniye Mahallesi,,https://www.emlakjet.com/ilan/uskudar-burhaniye-site-icerisinde-kiralik-dubleks-18581097
2025-12-14 19:35:17,30.000 TL,30.0,Bahçelievler - Cumhuriyet Mahallesi,,https://www.emlakjet.com/ilan/bahcelievler-cumhuriyet-mah-90-m2-31-3-kat-daire-18581086
2025-12-14 19:35:17,35.000 TL,35.0,Avcılar - Cihangir Mahallesi,,https://www.emlakjet.com/ilan/avcilar-altunogludan-cihangir-mahallesinde-yeni-binada-kiralik-21-18581063
2025-12-14 19:35:17,37.500 TL,37.5,Beylikdüzü - Marmara Mahallesi,,https://www.emlakjet.com/ilan/denizistanbul-mercan-konaklari-11-esyali-kiralik-remax-astyle-18580973
2025-12-14 19:35:17,60.000 TL,60.0,Kağıthane - Seyrantepe Mahallesi,,https://www.emlakjet.com/ilan/remax-astyle-den-avangart-istanbulda-kiralik-11-daire-18580952
2025-12-14 19:35:17,58.500 TL,58.5,Başakşehir - Bahçeşehir 2. Kısım Mahallesi,,https://www.emlakjet.com/ilan/finansman-dan-bahcesehir-dudende-41-havuzlu-genis-daire-18580877
2025-12-14 19:35:17,20.000 TL,20.0,Kağıthane - Çeliktepe Mahallesi,,https://www.emlakjet.com/ilan/celiktepe-de-metroya-8-dk-ara-kat-11-kiralik-daire-artum-dan-18580797
2025-12-14 19:35:17,195.000 TL,195.0,Bakırköy - Yeşilköy Mahallesi,,https://www.emlakjet.com/ilan/yesilyurt-ta-42-sifir-kiralik-dubleks-daire-18580744
2025-12-14 19:35:18,22.500 TL,22.5,Ümraniye - İstiklal Mahallesi,,https://www.emlakjet.com/ilan/umraniye-istiklal-mahallesi-nde-metroya-5-dk-kiralik-11-daire-18580659
2025-12-14 19:35:18,18.500 TL,18.5,Pendik - Fatih Mahallesi,,https://www.emlakjet.com/ilan/fatih-mahallesinde-genis-21-daire-18580653
2025-12-14 19:35:18,28.000 TL,28.0,Pendik - Orhangazi Mahallesi,,https://www.emlakjet.com/ilan/sifir-otoparkli-21-18580649
2025-12-14 19:35:18,47.500 TL,47.5,Pendik - Dumlupınar Mahallesi,,https://www.emlakjet.com/ilan/deniz-manzarali-cadde-ustu-31-18580648
2025-12-14 19:35:18,44.000 TL,44.0,Çekmeköy - Çatalmeşe Mahallesi,,https://www.emlakjet.com/ilan/alemdag-da-muhtesem-manzarali-32-sifir-kiralik-daire-18580640
2025-12-14 19:35:18,25.000 TL,25.0,Pendik - Esenyalı Mahallesi,,https://www.emlakjet.com/ilan/natura-hayattan-pendik-esenyali-dortyolda-31kiralik-daire-18580540
2025-12-14 19:35:18,24.500 TL,24.5,Başakşehir - Güvercintepe Mahallesi,,https://www.emlakjet.com/ilan/basaksehir-guvercintepe-kiralik-sifir-daire-18580470
2025-12-14 19:35:19,18.000 TL,18.0,Ataşehir - Mevlana Mahallesi,,https://www.emlakjet.com/ilan/mevlana-mah-de-21-esyali-kiralik-daire-18580420
2025-12-14 19:35:19,33.000 TL,33.0,Avcılar - Denizköşkler Mahallesi,,https://www.emlakjet.com/ilan/avcilar-denizkosklerde-metrobus-yani-gol-manzarali-kiralik-sifir-21-18580405
2025-12-14 19:35:19,24.000 TL,24.0,Maltepe - Fındıklı Mahallesi,,https://www.emlakjet.com/ilan/maltepe-findikli-isilti-sokakta-kiralik-behce-kati-otoparkli-18580396
2025-12-14 19:35:28,19.750 TL,19.75,Esenyurt - Bağlarçeşme Mahallesi,,https://www.emlakjet.com/ilan/baglarcesme-de-caddeye-yakin-kiralik-kullanisli-arakat-daire-18580355
2025-12-14 19:35:29,25.000 TL,25.0,Büyükçekmece - Mimar Sinan Merkez Mahallesi,,https://www.emlakjet.com/ilan/ekinoba-siba-kent-1-masrafsiz-boyali-temiz-31-kiralik-daire-18580334
2025-12-14 19:35:29,32.000 TL,32.0,Şişli - Feriköy Mahallesi,,https://www.emlakjet.com/ilan/sisli-ferikoy-yayla-mahallesi-nde-2-1-kiralik-daire-18580069
2025-12-14 19:35:29,12.000 TL,12.0,Sultanbeyli - Mecidiye Mahallesi,,https://www.emlakjet.com/ilan/sultanbeyli-mecidiye-de-21-kiralik-giris-daire-18579991
2025-12-14 19:35:29,17.500 TL,17.5,Sultanbeyli - Mecidiye Mahallesi,,https://www.emlakjet.com/ilan/sultanbeyli-mecidiye-de-21-kiralik-daire-18579990
2025-12-14 19:35:29,İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL,32.0,Fatih - Ali Kuşçu Mahallesi,,https://www.emlakjet.com/ilan/fatih-te-deniz-manzarali-terasli-cati-kati-kiralik-daire-18579909
2025-12-14 19:35:29,27.000 TL,27.0,Ümraniye - Çakmak Mahallesi,,https://www.emlakjet.com/ilan/umraniye-cakmak-mahallesi-tavukcuyolu-caddesi-varan-caddesi-ikbalcaddesi-itfaiye-kiralik-daire-18579908
2025-12-14 19:35:29,23.500 TL,23.5,Silivri - Mimar Sinan Mahallesi,,https://www.emlakjet.com/ilan/silivri-mimarsinan-da-21-kiralik-daire-18579896
2025-12-14 19:35:29,31.000 TL,31.0,Küçükçekmece - İstasyon Mahallesi,,https://www.emlakjet.com/ilan/real-home-dan-gultepe-de-21-kiralik-4-kat-sifr-ankastreli-daire-18579804
2025-12-14 19:35:30,35.000 TL,35.0,Başakşehir - Bahçeşehir 2. Kısım Mahallesi,,https://www.emlakjet.com/ilan/bahcesehir-2-kisim-kiralik-31-daire-165-m2-18579740
2025-12-14 19:35:30,26.000 TL,26.0,Fatih - Derviş Ali Mahallesi,,https://www.emlakjet.com/ilan/altin-emlak-eyup-sare-seda-dan-dervis-ali-mah-kiralik-daire-18579705
2025-12-14 19:35:30,38.500 TL,38.5,Ümraniye - İnkılap Mahallesi,,https://www.emlakjet.com/ilan/agt-den-hastane-karsisi-site-icersinde-9-kat-21-90m2-kiralik-d-18579598
2025-12-14 19:35:30,"14.000 TL
15.000 TL",,Esenyurt - Üçevler Mahallesi,,https://www.emlakjet.com/ilan/esenyurt-uc-evlerde-kiralik-21-yuksek-giris-18579594
2025-12-14 19:35:30,"30.000 TL
35.000 TL",,Avcılar - Denizköşkler Mahallesi,,https://www.emlakjet.com/ilan/denizkoskler-de-21-sifir-90m2-asansorlu-otoparkli-kiralikebeveyn-banyolu-kiralik-ara-kat-daire-18579544
2025-12-14 19:35:30,20.000 TL,20.0,Esenyurt - Talatpaşa Mahallesi,,https://www.emlakjet.com/ilan/esenyurt-talatpasa-mahallesinde-kiralik-daire-18579532
2025-12-14 19:35:31,23.500 TL,23.5,Silivri - Yeni Mahallesi,,https://www.emlakjet.com/ilan/silivri-atabek-konutlarinda-21-kiralik-daire-new-life-18579521
2025-12-14 19:35:31,24.000 TL,24.0,Sancaktepe - Osmangazi Mahallesi,,https://www.emlakjet.com/ilan/samandira-merkeze-yakin-140m2-kiralik-41-kullanisli-tersdubleks-18579460
2025-12-14 19:35:31,22.000 TL,22.0,Sancaktepe - Emek Mahallesi,,https://www.emlakjet.com/ilan/emek-mahallesinde-hastaneye-yurume-kiralik-31-bahce-kati-daire-18579457
2025-12-14 19:35:31,20.000 TL,20.0,Avcılar - Mustafa Kemal Paşa Mahallesi,,https://www.emlakjet.com/ilan/guven-emlak-tan-mustafa-kemal-pasa-da-aileye-uygun-21-daire-18579423
2025-12-14 19:35:31,55.000 TL,55.0,Gaziosmanpaşa - Karayolları Mahallesi,,https://www.emlakjet.com/ilan/ulgen-ins-g-o-pasa-karayollari-devlet-h-karsi-kiralik-7-kat-21-18579349
2025-12-14 19:35:31,110.000 TL,110.0,Beykoz - Paşabahçe Mahallesi,,https://www.emlakjet.com/ilan/beykoz-pasa-garden-deniz-manzarali-havuzlu-balkonlu31-kiralik-18579328
2025-12-14 19:35:31,20.000 TL,20.0,Esenyurt - Güzelyurt Mahallesi,,https://www.emlakjet.com/ilan/mehmet-akif-ersoy-mah-kiralik-daire-18579326
2025-12-14 19:35:31,19.000 TL,19.0,Üsküdar - Zeynep Kamil Mahallesi,,https://www.emlakjet.com/ilan/uskudar-zeynep-kamilde-kiralik-11-ulasim-hatlarina-yakin-18579208
2025-12-14 19:35:32,18.000 TL,18.0,Sultangazi - 75. Yıl Mahallesi,,https://www.emlakjet.com/ilan/net-yapi-dan-kiralik-11-5-yasinda-giris-kati-18579118
