Tarih,Fiyat,Fiyat_Sayisal,Fiyat_Per_m2,Semt,Mahalle,Konum,Oda_Sayisi,Brut_Alan_m2,Brut_Alan_m2_Numeric,Kat,Detaylar,URL
2025-12-14 21:42:48,25.000 TL,25.0,0.21,Gaziosmanpaşa - Karadeniz Mahallesi,,Gaziosmanpaşa - Karadeniz Mahallesi,2+1,120,120,4,"Venezia Avm Nin Dibinde 2+1 Büyük Teraslı Kiralık Daire
Gaziosmanpaşa - Karadeniz Mahallesi
Daire | 2+1 | 4. Kat | 120 m²
25.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/venezia-avm-nin-dibinde-21-buyuk-terasli-kiralik-daire-18586020
2025-12-14 21:42:48,48.000 TL,48.0,0.64,Kadıköy - Dumlupınar Mahallesi,,Kadıköy - Dumlupınar Mahallesi,1+1,75,75,10,"Kadıköy Nuhoğlu Yenitepe De 1+1 Kiralık Daire
Kadıköy - Dumlupınar Mahallesi
Daire | 1+1 | 10. Kat | 75 m²
48.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/kadikoy-nuhoglu-yenitepe-de-11-kiralik-daire-18585943
2025-12-14 21:42:48,22.000 TL,22.0,0.34,Çekmeköy - Cumhuriyet Mahallesi,,Çekmeköy - Cumhuriyet Mahallesi,1+1,65,65,Zemin,"Kiralık Yüksek Giriş 1+1 Daire
Çekmeköy - Cumhuriyet Mahallesi
Daire | 1+1 | Yüksek giriş | 65 m²
22.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/kiralik-yuksek-giris-11-daire-18585920
2025-12-14 21:42:48,32.000 TL,32.0,0.49,Küçükçekmece - İstasyon Mahallesi,,Küçükçekmece - İstasyon Mahallesi,1+1,65,65,5,"Divan Residence Ferah Ve Aydınlık 1+1 Kiralık Daire
Küçükçekmece - İstasyon Mahallesi
Daire | 1+1 | 5. Kat | 65 m²
32.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/divan-residence-ferah-ve-aydinlik-11-kiralik-daire-18585831
2025-12-14 21:42:48,17.500 TL,17.5,0.19,Esenyurt - Mehterçeşme Mahallesi,,Esenyurt - Mehterçeşme Mahallesi,2+1,90,90,2,"Metrobüse Yürüme Mesafesinde 2+1 Ara Kat Temiz Daire
Esenyurt - Mehterçeşme Mahallesi
Daire | 2+1 | 2. Kat | 90 m²
17.500 TL
Telefona Bak",https://www.emlakjet.com/ilan/metrobuse-yurume-mesafesinde-21-ara-kat-temiz-daire-18585821
2025-12-14 21:42:49,50.000 TL,50.0,0.61,Bağcılar - Mahmutbey Mahallesi,,Bağcılar - Mahmutbey Mahallesi,1+1,82,82,4,"Turanlı'dan 212 Ağaoğlu My Office'de Manzaralı 1+1 Daire
Bağcılar - Mahmutbey Mahallesi
Daire | 1+1 | 4. Kat | 82 m²
50.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/turanli-dan-212-agaoglu-my-office-de-manzarali-11-daire-18585803
2025-12-14 21:42:49,"25.000 TL
29.000 TL",,,Pendik - Kaynarca Mahallesi,,Pendik - Kaynarca Mahallesi,3+1,110,110,3,"Kiralık Pendik Alt Kaynarca E5 Yakınında Kiralık 3+1 Daire
Pendik - Kaynarca Mahallesi
Daire | 3+1 | 3. Kat | 110 m²
25.000 TL
29.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/kiralik-pendik-alt-kaynarca-e5-yakininda-kiralik-31-daire-18585623
2025-12-14 21:42:49,15.000 TL,15.0,0.19,Bağcılar - 15 Temmuz Mahallesi,,Bağcılar - 15 Temmuz Mahallesi,2+1,80,80,,"15 Temmuz Mahallesin""de 2+1 80 M2 Kiralık Daire
Bağcılar - 15 Temmuz Mahallesi
Daire | 2+1 | Bahçe katı | 95 m²
15.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/15-temmuz-mahallesin-de-21-80-m2-kiralik-daire-18585583
2025-12-14 21:42:49,18.500 TL,18.5,0.53,Eyüpsultan - Esentepe Mahallesi,,Eyüpsultan - Esentepe Mahallesi,,35,35,,"Tuncay'dan Full Eşyalı Faturalar Dahil Merkezi Konum Daire
Eyüpsultan - Esentepe Mahallesi
Daire | Stüdyo | Kot 2 (-2). Kat | 35 m²
18.500 TL
Telefona Bak",https://www.emlakjet.com/ilan/tuncay-dan-full-esyali-faturalar-dahil-merkezi-konum-daire-18585559
2025-12-14 21:42:49,31.000 TL,31.0,0.36,Başakşehir - Kayabaşı Mahallesi,,Başakşehir - Kayabaşı Mahallesi,2+1,85,85,4,"Kayaşehir 8.bölgede 2+1 Güneycephe Kiralık Daire
Başakşehir - Kayabaşı Mahallesi
Daire | 2+1 | 4. Kat | 85 m²
31.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/kayasehir-8-bolgede-21-guneycephe-kiralik-daire-18585551
2025-12-14 21:42:50,23.000 TL,23.0,0.4,Tuzla - Aydınlı Mahallesi,,Tuzla - Aydınlı Mahallesi,1+1,57,57,9,"Dumankaya Adreste Eşyalı Kiralık 1+1 Daire
Tuzla - Aydınlı Mahallesi
Daire | 1+1 | 9. Kat | 57 m²
23.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/dumankaya-adreste-esyali-kiralik-11-daire-18585427
2025-12-14 21:42:50,24.000 TL,24.0,0.17,Tuzla - Aydınlı Mahallesi,,Tuzla - Aydınlı Mahallesi,3+1,140,140,1,"Gürpınar Caddesine 10m Yürüme Mesafesinde 140m2 3+1 Kiralık Dair
Tuzla - Aydınlı Mahallesi
Daire | 3+1 | 1. Kat | 140 m²
24.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/gurpinar-caddesine-10m-yurume-mesafesinde-140m2-31-kiralik-dair-18585421
2025-12-14 21:42:50,39.000 TL,39.0,0.28,Başakşehir - Bahçeşehir 2. Kısım Mahallesi,,Başakşehir - Bahçeşehir 2. Kısım Mahallesi,3+1,140,140,11,"Bahçekent Emlak Konut 654 Ada Kiralık 3+1 Daire
Başakşehir - Bahçeşehir 2. Kısım Mahallesi
Daire | 3+1 | 11. Kat | 140 m²
39.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/bahcekent-emlak-konut-654-ada-kiralik-31-daire-18585370
2025-12-14 21:42:58,25.000 TL,25.0,0.32,Çekmeköy - Ekşioğlu Mahallesi,,Çekmeköy - Ekşioğlu Mahallesi,1+1,78,78,4,"Kod 2172 Şile Otobanına Cephe Geniş Ara Kat 1+1 Kiralık
Çekmeköy - Ekşioğlu Mahallesi
Daire | 1+1 | 4. Kat | 78 m²
25.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/kod-2172-sile-otobanina-cephe-genis-ara-kat-11-kiralik-18585232
2025-12-14 21:42:58,45.000 TL,45.0,0.6,Bağcılar - 15 Temmuz Mahallesi,,Bağcılar - 15 Temmuz Mahallesi,2+1,75,75,6,"Sitede Eşyalı Kiralık Daire (yeni Bina)
Bağcılar - 15 Temmuz Mahallesi
Daire | 2+1 | 6. Kat | 75 m²
45.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/sitede-esyali-kiralik-daire-yeni-bina-18585217
2025-12-14 21:42:59,"60.000 TL
65.000 TL",,,Üsküdar - Mimar Sinan Mahallesi,,Üsküdar - Mimar Sinan Mahallesi,2+1,85,85,3,"Deluxe 26 ' Dan Yeni Binada Ara Kat Eşyalı 2+1 85 M2 Daire
Üsküdar - Mimar Sinan Mahallesi
Daire | 2+1 | 3. Kat | 85 m²
60.000 TL
65.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/deluxe-26-dan-yeni-binada-ara-kat-esyali-21-85-m2-daire-18585177
2025-12-14 21:42:59,33.000 TL,33.0,0.3,Beylikdüzü - Kavaklı Mahallesi,,Beylikdüzü - Kavaklı Mahallesi,3+1,110,110,3,"Aramanıza uygun yeni bir ilan yayınlandığında ilk sizin haberiniz olsun.
Aramayı Kaydet
Yeşilyurt Cad Üzeri 3+1, 110 M2 Kiralık, Merkezi Lokasyon
Beylikdüzü - Kavaklı Mahallesi
Daire | 3+1 | 3. Kat | 110 m²
33.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/yesilyurt-cad-uzeri-31-110-m2-kiralik-merkezi-lokasyon-18585118
2025-12-14 21:42:59,75.000 TL,75.0,0.45,Sarıyer - Zekeriyaköy Mahallesi,,Sarıyer - Zekeriyaköy Mahallesi,3+1,165,165,2,"Zekeriyaköy Kiralık 3+1 Ferah, Bahçe Kullanımlı, Otoparklı Daire
Sarıyer - Zekeriyaköy Mahallesi
Daire | 3+1 | 2. Kat | 165 m²
75.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/zekeriyakoy-kiralik-31-ferah-bahce-kullanimli-otoparkli-daire-18585094
2025-12-14 21:42:59,İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL,32.0,0.46,Şişli - Mecidiyeköy Mahallesi,,Şişli - Mecidiyeköy Mahallesi,1+1,70,70,2,"İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL
Bölge Raporunu İncele
Güneşe Komşu Daıre! Otobüse-minıbüse Yürüme Mesafesi 1+1 Daire
Şişli - Mecidiyeköy Mahallesi
Daire | 1+1 | 2. Kat | 70 m²
30.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/gunese-komsu-daire-otobuse-minibuse-yurume-mesafesi-11-daire-18585086
2025-12-14 21:42:59,25.000 TL,25.0,0.21,Arnavutköy - İslambey Mahallesi,,Arnavutköy - İslambey Mahallesi,3+1,120,120,,"İslambey Mah 3+1 Full Eşyalı Kiralık Daire
Arnavutköy - İslambey Mahallesi
Daire | 3+1 | Bahçe katı | 120 m²
25.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/islambey-mah-31-full-esyali-kiralik-daire-18585059
2025-12-14 21:43:00,30.000 TL,30.0,0.4,Bağcılar - 15 Temmuz Mahallesi,,Bağcılar - 15 Temmuz Mahallesi,1+1,75,75,1,"Ark Residence Güneşli Kiralık Büyük Tip 1+1 Az Katlı Blokta
Bağcılar - 15 Temmuz Mahallesi
Daire | 1+1 | 1. Kat | 75 m²
30.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/ark-residence-gunesli-kiralik-buyuk-tip-11-az-katli-blokta-18585029
2025-12-14 21:43:00,30.000 TL,30.0,0.42,Üsküdar - Mimar Sinan Mahallesi,,Üsküdar - Mimar Sinan Mahallesi,2+1,72,72,Zemin,"Üsküdar Merkezde 2+1 Yüksek Giriş Kiralık
Üsküdar - Mimar Sinan Mahallesi
Daire | 2+1 | Yüksek giriş | 72 m²
30.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/uskudar-merkezde-21-yuksek-giris-kiralik-18584913
2025-12-14 21:43:00,60.000 TL,60.0,0.44,Kadıköy - Zühtüpaşa Mahallesi,,Kadıköy - Zühtüpaşa Mahallesi,3+1,135,135,3,"Fenerbahçe Stadı Karşı Sokağında Kiralık Daire
Kadıköy - Zühtüpaşa Mahallesi
Daire | 3+1 | 3. Kat | 135 m²
60.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/fenerbahce-stadi-karsi-sokaginda-kiralik-daire-18584909
2025-12-14 21:43:00,60.000 TL,60.0,0.32,Büyükçekmece - Cumhuriyet Mahallesi,,Büyükçekmece - Cumhuriyet Mahallesi,5+2,190,190,1,"Beylikdüzü Metrobüs Son Durak'ta 5+2 Masrafsız Temiz Dubleks !!!
Büyükçekmece - Cumhuriyet Mahallesi
Daire | 5+2 | 1. Kat | 190 m²
60.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/beylikduzu-metrobus-son-durak-ta-52-masrafsiz-temiz-dubleks-18584855
2025-12-14 21:43:00,25.000 TL,25.0,0.26,Beylikdüzü - Kavaklı Mahallesi,,Beylikdüzü - Kavaklı Mahallesi,2+1,95,95,3,"Beylikdüzü
Beylikdüzü - Kavaklı Mahallesi
Daire | 2+1 | 3. Kat | 95 m²
25.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/beylikduzu-18584783
2025-12-14 21:43:01,16.000 TL,16.0,0.19,Gaziosmanpaşa - Fevzi Çakmak Mahallesi,,Gaziosmanpaşa - Fevzi Çakmak Mahallesi,2+1,85,85,Zemin,"Küçükköy Fevzi Çakmak Kiralık 2+1 Balkonlu Daire
Gaziosmanpaşa - Fevzi Çakmak Mahallesi
Daire | 2+1 | Düz Giriş (Zemin) | 85 m²
16.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/kucukkoy-fevzi-cakmak-kiralik-21-balkonlu-daire-18584765
2025-12-14 21:43:01,25.500 TL,25.5,0.2,Sultanbeyli - Abdurrahmangazi Mahallesi,,Sultanbeyli - Abdurrahmangazi Mahallesi,3+1,125,125,2,"Sultanbeyli Abdurrahmangazi Kiralık 3+1 Boş Daire
Sultanbeyli - Abdurrahmangazi Mahallesi
Daire | 3+1 | 2. Kat | 125 m²
25.500 TL
Telefona Bak",https://www.emlakjet.com/ilan/sultanbeyli-abdurrahmangazi-kiralik-31-bos-daire-18584744
2025-12-14 21:43:01,50.000 TL,50.0,0.5,Üsküdar - Cumhuriyet Mahallesi,,Üsküdar - Cumhuriyet Mahallesi,3+1,100,100,2,"Üsküdar Cumhuriyet Yeni Bina Arakat Kiralık 3+1 Daire
Üsküdar - Cumhuriyet Mahallesi
Daire | 3+1 | 2. Kat | 100 m²
50.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/uskudar-cumhuriyet-yeni-bina-arakat-kiralik-31-daire-18584742
2025-12-14 21:43:01,46.000 TL,46.0,0.71,Maltepe - Aydınevler Mahallesi,,Maltepe - Aydınevler Mahallesi,1+1,65,65,1,"Küçükyalı M4 Metrosuna 5 Dakika Yürüme Full Eşyalı 1+1 Daire
Maltepe - Aydınevler Mahallesi
Daire | 1+1 | 1. Kat | 65 m²
46.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/kucukyali-m4-metrosuna-5-dakika-yurume-full-esyali-11-daire-18584704
2025-12-14 21:43:01,25.000 TL,25.0,0.5,Maltepe - Cevizli Mahallesi,,Maltepe - Cevizli Mahallesi,1+0,50,50,2,"Lamer Dragos'ta Kiralık | Full Eşyalı 1+0 | 2.kat
Maltepe - Cevizli Mahallesi
Daire | Stüdyo | 2. Kat | 50 m²
25.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/lamer-dragos-ta-kiralik-full-esyali-10-2-kat-18584627
2025-12-14 21:43:01,38.000 TL,38.0,0.38,Kadıköy - Hasanpaşa Mahallesi,,Kadıköy - Hasanpaşa Mahallesi,1+1,100,100,3,"Hasanpaşada Mükemmel Konumda Taşınmaya Hazır Temiz Kiralık Daire
Kadıköy - Hasanpaşa Mahallesi
Daire | 1+1 | 3. Kat | 100 m²
38.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/hasanpasada-mukemmel-konumda-tasinmaya-hazir-temiz-kiralik-daire-18584626
2025-12-14 21:43:02,40.000 TL,40.0,0.4,Maltepe - Altıntepe Mahallesi,,Maltepe - Altıntepe Mahallesi,2+1,100,100,Zemin,"Altıntepe'de Geniş, Ferah, Masrafsız 2+1 Kiralık Daire
Maltepe - Altıntepe Mahallesi
Daire | 2+1 | Düz Giriş (Zemin) | 100 m²
40.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/altintepe-de-genis-ferah-masrafsiz-21-kiralik-daire-18584624
2025-12-14 21:43:02,29.000 TL,29.0,0.45,Ataşehir - Esatpaşa Mahallesi,,Ataşehir - Esatpaşa Mahallesi,2+1,65,65,Zemin,"Ataşehir Esatpaşa Kiralık 2+1 Daire Masrafsız
Ataşehir - Esatpaşa Mahallesi
Daire | 2+1 | Düz Giriş (Zemin) | 65 m²
29.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/atasehir-esatpasa-kiralik-21-daire-masrafsiz-18584615
2025-12-14 21:43:02,60.000 TL,60.0,0.41,Beşiktaş - Mecidiye Mahallesi,,Beşiktaş - Mecidiye Mahallesi,3+1,145,145,3,"Ortaköy'de Otoparklı 3+1 Net 145 M2 Etrafı Açık Manzaralı Daire
Beşiktaş - Mecidiye Mahallesi
Daire | 3+1 | 3. Kat | 180 m²
60.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/ortakoy-de-otoparkli-31-net-145-m2-etrafi-acik-manzarali-daire-18584613
2025-12-14 21:43:02,14.000 TL,14.0,0.16,Sultangazi - 50. Yıl Mahallesi,,Sultangazi - 50. Yıl Mahallesi,2+1,85,85,,"Kiralık Daire 50.yıl Mah Tramvayın Dibinde Bahçe Katı 2+1 85m2
Sultangazi - 50. Yıl Mahallesi
Daire | 2+1 | Bahçe katı | 85 m²
14.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/kiralik-daire-50-yil-mah-tramvayin-dibinde-bahce-kati-21-85m2-18584607
2025-12-14 21:43:02,36.000 TL,36.0,0.36,Tuzla - Yayla Mahallesi,,Tuzla - Yayla Mahallesi,2+1,100,100,3,"Yaylada Merkezi Konumda Kiralık 2+1 Daire
Tuzla - Yayla Mahallesi
Daire | 2+1 | 3. Kat | 100 m²
36.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/yaylada-merkezi-konumda-kiralik-21-daire-18584552
2025-12-14 21:43:02,20.000 TL,20.0,0.17,Esenyurt - Saadetdere Mahallesi,,Esenyurt - Saadetdere Mahallesi,2+1,115,115,,"Sözbir'den Sadetdere Hah.de Kullanışlı Kiralık B.katı Daire!
Esenyurt - Saadetdere Mahallesi
Daire | 2+1 | Bahçe katı | 115 m²
20.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/sozbir-den-sadetdere-hah-de-kullanisli-kiralik-b-kati-daire-18584401
2025-12-14 21:43:03,17.500 TL,17.5,0.19,Esenyurt - Üçevler Mahallesi,,Esenyurt - Üçevler Mahallesi,2+1,90,90,1,"Sözbir'den Üç Evler Mah. 2+1 Ara Kat Kiralık Daire!!
Esenyurt - Üçevler Mahallesi
Daire | 2+1 | 1. Kat | 90 m²
17.500 TL
Telefona Bak",https://www.emlakjet.com/ilan/sozbir-den-uc-evler-mah-21-ara-kat-kiralik-daire-18584397
2025-12-14 21:43:03,19.000 TL,19.0,0.22,Küçükçekmece - İnönü Mahallesi,,Küçükçekmece - İnönü Mahallesi,2+1,85,85,Zemin,"Uzemar'dan/küçükçekmece/inönü/kiralık &daire
Küçükçekmece - İnönü Mahallesi
Daire | 2+1 | Düz Giriş (Zemin) | 85 m²
19.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/uzemar-dan-kucukcekmece-inonu-kiralik-daire-18584365
2025-12-14 21:43:03,44.000 TL,44.0,0.27,Küçükçekmece - Halkalı Merkez Mahallesi,,Küçükçekmece - Halkalı Merkez Mahallesi,3+1,165,165,3,"İzden Halkalı Belediye Civari Asansòr Kapali Otopark Butik Site
Küçükçekmece - Halkalı Merkez Mahallesi
Daire | 3+1 | 3. Kat | 165 m²
44.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/izden-halkali-belediye-civari-asansor-kapali-otopark-butik-site-18584336
2025-12-14 21:43:03,37.500 TL,37.5,0.33,Pendik - Yenişehir Mahallesi,,Pendik - Yenişehir Mahallesi,3+1,115,115,4,"Kurtköy Yenişehir'de Lens İstanbul'a Komşu 3+1 Çevik Sitesinde
Pendik - Yenişehir Mahallesi
Daire | 3+1 | 4. Kat | 115 m²
37.500 TL
Telefona Bak",https://www.emlakjet.com/ilan/kurtkoy-yenisehir-de-lens-istanbul-a-komsu-31-cevik-sitesinde-18584272
2025-12-14 21:43:04,29.000 TL,29.0,0.39,Ataşehir - İnönü Mahallesi,,Ataşehir - İnönü Mahallesi,5+1,75,75,4,"Kayışdağı İnönü Mahallesi 1.5+1 Büyük Tip 75 M2 Teraslı Kiralık
Ataşehir - İnönü Mahallesi
Daire | 1.5+1 | 4. Kat | 95 m²
29.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/kayisdagi-inonu-mahallesi-1-51-buyuk-tip-75-m2-terasli-kiralik-18584209
2025-12-14 21:43:12,65.000 TL,65.0,0.54,Kadıköy - Caferağa Mahallesi,,Kadıköy - Caferağa Mahallesi,3+1,120,120,4,"Moda Burnu Yakın Deniz Manz.asansörlü Balkonlu Kiralık Daire 3+1,120m2.
Kadıköy - Caferağa Mahallesi
Daire | 3+1 | 4. Kat | 120 m²
65.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/moda-burnu-yakin-deniz-manz-asansorlu-balkonlu-kiralik-daire-31-120m2-18584038
2025-12-14 21:43:12,55.000 TL,55.0,0.24,Tuzla - Evliya Çelebi Mahallesi,,Tuzla - Evliya Çelebi Mahallesi,5+2,225,225,3,"Evliya Çelebi Mh.kiralık 5+2 225 M2 Dubleks 3e Gayrimenkul
Tuzla - Evliya Çelebi Mahallesi
Daire | 5+2 | 3. Kat | 225 m²
55.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/evliya-celebi-mh-kiralik-52-225-m2-dubleks-3e-gayrimenkul-18583979
2025-12-14 21:43:12,75.000 TL,75.0,0.51,Esenyurt - Koza Mahallesi,,Esenyurt - Koza Mahallesi,2+1,146,146,30,"Aramanıza uygun yeni bir ilan yayınlandığında ilk sizin haberiniz olsun.
Aramayı Kaydet
Akbatı Sheraton Residence'ta 2+1 Eşyalı Kiralık Daire/for Rent
Esenyurt - Koza Mahallesi
Daire | 2+1 | 30. Kat | 146 m²
75.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/akbati-sheraton-residence-ta-21-esyali-kiralik-daire-for-rent-18583924
2025-12-14 21:43:13,21.000 TL,21.0,0.16,Arnavutköy - Adnan Menderes Mahallesi,,Arnavutköy - Adnan Menderes Mahallesi,2+1,130,130,3,"Taşolukta Kiralık Aile Binası Havalimanına Yakın
Arnavutköy - Adnan Menderes Mahallesi
Daire | 2+1 | 3. Kat | 130 m²
21.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/tasolukta-kiralik-aile-binasi-havalimanina-yakin-18583875
2025-12-14 21:43:13,İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL,32.0,0.24,Ataşehir - Atatürk Mahallesi,,Ataşehir - Atatürk Mahallesi,1+1,134,134,20,"İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL
Bölge Raporunu İncele
Andromeda Gold'da 1+1 Kiralık Daire
Ataşehir - Atatürk Mahallesi
Daire | 1+1 | 20. Kat | 134 m²
70.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/andromeda-gold-da-11-kiralik-daire-18583767
2025-12-14 21:43:13,20.000 TL,20.0,0.25,Esenyurt - Fatih Mahallesi,,Esenyurt - Fatih Mahallesi,1+1,80,80,1,"Esenyurt Meydan Geniş Teraslı Eşyalı Lüx Daire
Esenyurt - Fatih Mahallesi
Daire | 1+1 | 1. Kat | 80 m²
20.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/esenyurt-meydan-genis-terasli-esyali-lux-daire-18583709
2025-12-14 21:43:13,16.000 TL,16.0,0.25,Esenyurt - Akevler Mahallesi,,Esenyurt - Akevler Mahallesi,1+1,65,65,7,"Sahibinden Kiralık Daire
Esenyurt - Akevler Mahallesi
Daire | 1+1 | 7. Kat | 65 m²
16.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/sahibinden-kiralik-daire-18583653
2025-12-14 21:43:13,35.000 TL,35.0,0.3,Bahçelievler - Siyavuşpaşa Mahallesi,,Bahçelievler - Siyavuşpaşa Mahallesi,3+1,115,115,3,"Marcity'den Çamlık Caddesi Üzeri Kiralık 3+1 Daire
Bahçelievler - Siyavuşpaşa Mahallesi
Daire | 3+1 | 3. Kat | 115 m²
35.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/marcity-den-camlik-caddesi-uzeri-kiralik-31-daire-18583565
2025-12-14 21:43:13,30.000 TL,30.0,0.38,Sancaktepe - Meclis Mahallesi,,Sancaktepe - Meclis Mahallesi,2+1,78,78,4,"Sancaktepenin En Güzel Yerinde Ofisin Olsun İstermisin
Sancaktepe - Meclis Mahallesi
Daire | 2+1 | 4. Kat | 78 m²
30.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/sancaktepenin-en-guzel-yerinde-ofisin-olsun-istermisin-18583558
2025-12-14 21:43:14,52.000 TL,52.0,0.35,Bakırköy - Sakızağacı Mahallesi,,Bakırköy - Sakızağacı Mahallesi,4+1,150,150,5,"Azmir'den Bakırköy Sahilde Kiralık 4+1
Bakırköy - Sakızağacı Mahallesi
Daire | 4+1 | 5. Kat | 150 m²
52.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/azmir-den-bakirkoy-sahilde-kiralik-41-18583550
2025-12-14 21:43:14,20.500 TL,20.5,0.26,Sultangazi - Zübeyde Hanım Mahallesi,,Sultangazi - Zübeyde Hanım Mahallesi,2+1,80,80,Zemin,"Grv Emlak'tan Pazar Pazarı Üst Sokağnda Kiralık 2+1 80m2 Y.giriş Daire
Sultangazi - Zübeyde Hanım Mahallesi
Daire | 2+1 | Yüksek giriş | 80 m²
20.500 TL
Telefona Bak",https://www.emlakjet.com/ilan/grv-emlak-tan-pazar-pazari-ust-sokagnda-kiralik-21-80m2-y-giris-daire-18583496
2025-12-14 21:43:14,25.000 TL,25.0,0.25,Sultangazi - Sultançiftliği Mahallesi,,Sultangazi - Sultançiftliği Mahallesi,2+1,100,100,6,"Sultançiftliği Tramvaya Cephe 2+1 100 M2 6. Kat Asansörlü Kiralık Temiz Daire
Sultangazi - Sultançiftliği Mahallesi
Daire | 2+1 | 6. Kat | 100 m²
25.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/sultanciftligi-tramvaya-cephe-21-100-m2-6-kat-asansorlu-kiralik-temiz-daire-18583465
2025-12-14 21:43:14,40.000 TL,40.0,0.35,Fatih - Aksaray Mahallesi,,Fatih - Aksaray Mahallesi,3+1,115,115,2,"Fatih Aksaray Mah. Gür Sitesinde 3+1 Otoparklı Bakımlı Kiralık Daire Osmanlı Emlak
Fatih - Aksaray Mahallesi
Daire | 3+1 | 2. Kat | 115 m²
40.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/fatih-aksaray-mah-gur-sitesinde-31-otoparkli-bakimli-kiralik-daire-osmanli-emlak-18583457
2025-12-14 21:43:14,14.000 TL,14.0,0.17,Arnavutköy - Arnavutköy Merkez Mahallesi,,Arnavutköy - Arnavutköy Merkez Mahallesi,2+1,80,80,2,"Arnavutköy Merkezde 2+1 Arakat
Arnavutköy - Arnavutköy Merkez Mahallesi
Daire | 2+1 | 2. Kat | 80 m²
14.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/arnavutkoy-merkezde-21-arakat-18583293
2025-12-14 21:43:14,50.000 TL,50.0,0.33,Eyüpsultan - İslambey Mahallesi,,Eyüpsultan - İslambey Mahallesi,4+1,150,150,2,"Eyüp İslambeyde Kiralık Manzaralı Dublex 4+1 Daire
Eyüpsultan - İslambey Mahallesi
Daire | 3+2 | 2. Kat | 150 m²
50.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/eyup-islambeyde-kiralik-manzarali-dublex-41-daire-18583226
2025-12-14 21:43:15,16.000 TL,16.0,0.32,Gaziosmanpaşa - Merkez Mahallesi,,Gaziosmanpaşa - Merkez Mahallesi,1+1,50,50,1,"Kiralık 1+1 50m2 1.kat Daire
Gaziosmanpaşa - Merkez Mahallesi
Daire | 1+1 | 1. Kat | 60 m²
16.000 TL
Telefona Bak",https://www.emlakjet.com/ilan/kiralik-11-50m2-1-kat-daire-18583223
